"state","county","total","p_f","p_m","p_wa","p_ba","p_ia","p_aa","p_na","p_h","15-19y","20-29y","30-49y","50-69y","over 70y"
"Texas","Jim Wells County",38847,0.5035395268617912,0.49646047313820885,0.9595592967281901,0.011995778309779392,0.01140371199835251,0.006770149561098669,0.0007465183926686745,0.8047983113239118,0.073493448657554,0.06108579813112982,0.05539681313872371,0.04893556774010863,0.016655082760573533
"Texas","Johnson County",187280,0.49832870568133275,0.5016712943186672,0.9010625800939769,0.05019756514310124,0.009792823579666808,0.01159226826142674,0.005163391712943187,0.24157945322511748,0.07151858180264845,0.061699060230670656,0.061907304570696285,0.048771892353695,0.011976719350704827
"Texas","Jones County",19873,0.36728224223821265,0.6327177577617874,0.8274543350274242,0.13073013636592362,0.015196497760780959,0.007396970764353646,0.0005535148191012933,0.286267800533387,0.05359029839480702,0.08332914003924924,0.06918935238766165,0.05036984853821768,0.01680672268907563
"Texas","Karnes County",14754,0.41629388640368714,0.5837061135963129,0.8812525416836112,0.08878948081876101,0.011996746644977633,0.0063711535854683475,0.00040666937779585197,0.573268266232886,0.06445709638064254,0.08377389182594551,0.0618137454249695,0.04893588179476752,0.01769011793411956
"Texas","Kaufman County",157768,0.5062433446579788,0.4937566553420212,0.7758924496729375,0.17191699203894326,0.010375995132092693,0.017595456619846864,0.0009951320926930682,0.2588547740986765,0.07390598854013489,0.06519065970285483,0.06197074184879063,0.04106029106029106,0.00873434410019776
"Texas","Kendall County",46788,0.5041463623151236,0.49585363768487645,0.93836026331538,0.01637171924425066,0.007929383602633153,0.015965632213388047,0.0010259040779687098,0.25602718645806616,0.07162092844319057,0.043836026331538,0.06741044712319398,0.060335983585534755,0.01970590749764897
"Texas","Kenedy County",340,0.4823529411764706,0.5176470588235295,0.8823529411764706,0.05588235294117647,0.01764705882352941,0.01764705882352941,0,0.7058823529411765,0.07352941176470588,0.047058823529411764,0.04411764705882353,0.061764705882352944,0.023529411764705882
"Texas","Kent County",749,0.4739652870493992,0.5260347129506008,0.9372496662216289,0.009345794392523364,0.018691588785046728,0.0013351134846461949,0.0013351134846461949,0.20694259012016022,0.05740987983978638,0.044058744993324434,0.049399198931909215,0.05874499332443257,0.028037383177570093
"Texas","Kerr County",53161,0.5151144636105416,0.4848855363894584,0.934783017625703,0.020296834145332104,0.012565602603412275,0.012697278079795338,0.00129794398149019,0.28650702582720416,0.05927277515471868,0.05118413874833054,0.04798630575045616,0.07667274881962341,0.03180903293767988
"Texas","Kimble County",4365,0.5065292096219931,0.4934707903780069,0.9516609392898052,0.012142038946162658,0.013974799541809852,0.009392898052691867,0.001145475372279496,0.24375715922107674,0.05246277205040092,0.04879725085910653,0.04742268041237113,0.0833906071019473,0.02588774341351661
"Texas","King County",258,0.47674418604651164,0.5232558139534884,0.9341085271317829,0.023255813953488372,0.011627906976744186,0,0.003875968992248062,0.17829457364341086,0.09689922480620156,0.027131782945736434,0.05813953488372093,0.06201550387596899,0.023255813953488372
"Texas","Kinney County",3130,0.4431309904153355,0.5568690095846646,0.9099041533546326,0.028115015974440896,0.021725239616613417,0.009584664536741214,0.0022364217252396168,0.6162939297124601,0.05623003194888179,0.061980830670926516,0.0597444089456869,0.0670926517571885,0.029712460063897765
"Texas","Kleberg County",30635,0.4919862901909581,0.5080137098090419,0.9068712257222131,0.03972580381916109,0.011163701648441325,0.024416517055655295,0.0018932593438877102,0.738371144116207,0.09254121103313204,0.0770360698547413,0.04703770197486535,0.04109678472335564,0.01462379631140852
"Texas","Knox County",3351,0.5040286481647269,0.4959713518352731,0.8851089227096389,0.06296627872276932,0.01342882721575649,0.005669949268874963,0.000596836765144733,0.3503431811399582,0.05998209489704566,0.052820053715308866,0.04595643091614444,0.062071023575052224,0.027156072814085348
"Texas","Lamar County",50098,0.5145514791009621,0.4854485208990379,0.8037646213421693,0.1353347439019522,0.019142480737754004,0.008263802946225399,0.000858317697313266,0.09215936763942673,0.06287676154736715,0.06092059563256018,0.05519182402491117,0.056229789612359776,0.019621541778114895
"Texas","Lamb County",12898,0.49961234299891455,0.5003876570010855,0.9067297255388432,0.046441308730035664,0.02046828965731121,0.006280043417584122,0.0016281594045588464,0.5752829896107924,0.07722127461621957,0.05357419755000775,0.051015661342843854,0.056442859358040005,0.023026825864475114
"Texas","Lampasas County",22252,0.5031907244292648,0.49680927557073523,0.8896278986158548,0.047096890167175984,0.01231349991012044,0.01474024806758943,0.0052130145604889445,0.20479058062196656,0.06120798130505123,0.048714722272155314,0.06084846305950027,0.06794894840913177,0.020177961531547727
"Texas","La Salle County",6670,0.40539730134932533,0.5946026986506746,0.9518740629685157,0.022788605697151423,0.011394302848575712,0.004347826086956522,0.0004497751124437781,0.8649175412293854,0.05982008995502249,0.10539730134932533,0.04977511244377811,0.03553223388305847,0.013493253373313344
"Texas","Lavaca County",20544,0.5091024143302181,0.4908975856697819,0.90625,0.06566394080996885,0.00720404984423676,0.00598714953271028,0.0010221962616822429,0.2027842679127726,0.06503115264797507,0.0492601246105919,0.05130451713395639,0.0689252336448598,0.033537772585669784
"Texas","Lee County",17706,0.4910764712526827,0.5089235287473173,0.8603298316954705,0.10380661922512142,0.011239127979216085,0.0057607590647238225,0.0022591212018524794,0.2530215746074777,0.06822546029594488,0.05698633231672879,0.05975375578899808,0.06799954817575964,0.018129447644866147
"Texas","Leon County",15959,0.4990914217682812,0.5009085782317187,0.8942289617143931,0.07036781753242684,0.010151011968168432,0.00845917664014036,0.0001879817031142302,0.16128830127200952,0.06147001691835328,0.04643148066921486,0.05113102324707062,0.07600726862585375,0.022871107212231342
"Texas","Liberty County",97621,0.5022484916155335,0.49775150838446647,0.8660738980342344,0.09317667305190482,0.014597269030229152,0.007949109310496716,0.0010551008492025282,0.3425082717857838,0.07237172329724137,0.06957519386197641,0.061083168580530825,0.04457032810563301,0.009034941252394464
"Texas","Limestone County",22119,0.48225507482255076,0.5177449251774493,0.7793299877932999,0.1739228717392287,0.014060310140603102,0.010669560106695602,0.0008589900085899001,0.23387133233871332,0.060219720602197206,0.06329400063294001,0.0542067905420679,0.0670916406709164,0.020751390207513903
"Texas","Lipscomb County",2931,0.4851586489252815,0.5148413510747185,0.9092459911293074,0.02183555100648243,0.02354145342886387,0.009553053565336063,0.002388263391334016,0.35755714773114977,0.0709655407710679,0.04640054588877516,0.04571818491982259,0.05970658478335039,0.026270897304674173
"Texas","Live Oak County",11377,0.4472180715478597,0.5527819284521402,0.9099059506020919,0.052298496967566145,0.013887668102311682,0.00993231959215962,0.0010547596027072163,0.413202074360552,0.050892150830623185,0.06653775160411356,0.05265008350180188,0.06495561220005273,0.027423749670387625
"Texas","Llano County",21978,0.513058513058513,0.4869414869414869,0.952998452998453,0.013923013923013924,0.009828009828009828,0.006961506961506962,0.000455000455000455,0.12157612157612158,0.042315042315042316,0.037765037765037764,0.04372554372554373,0.1061061061061061,0.04054054054054054
"Texas","Loving County",57,0.24561403508771928,0.7543859649122807,0.9649122807017544,0.03508771929824561,0,0,0,0.21052631578947367,0.08771929824561403,0.07017543859649122,0.05263157894736842,0.03508771929824561,0
"Texas","Lubbock County",314451,0.5061456315928395,0.4938543684071604,0.8636226311889611,0.0794082384854874,0.012338965371393317,0.02371116644564654,0.0015010287771385685,0.3733395664189333,0.0861724084197538,0.07560160406549828,0.0496643356198581,0.04443617606558733,0.013754130214246417
"Texas","Lynn County",5688,0.47556258790436007,0.52443741209564,0.92598452883263,0.0290084388185654,0.020393811533052038,0.004219409282700422,0.00017580872011251758,0.4479606188466948,0.07120253164556962,0.05678621659634318,0.04940225035161744,0.04852320675105485,0.01740506329113924
"Texas","McCulloch County",7533,0.49674764370104874,0.5032523562989513,0.9277844152396124,0.03212531527943714,0.012345679012345678,0.00809770343820523,0.0010619938935351122,0.327757865392274,0.06133014735165273,0.05761316872427984,0.05283419620337183,0.07699455728129563,0.026018850391610247
"Texas","McLennan County",263115,0.5101533549968645,0.4898466450031355,0.7973433669688159,0.14868783611728711,0.011561484521977082,0.0181479581171731,0.0012009957623092564,0.2763544457746613,0.08284210326283184,0.06837314482260609,0.05196587043688121,0.04910780457214526,0.017224407578435286
"Texas","McMullen County",608,0.4720394736842105,0.5279605263157895,0.9226973684210527,0.027960526315789474,0.009868421052631578,0.006578947368421052,0,0.4457236842105263,0.07730263157894737,0.046052631578947366,0.05592105263157895,0.06743421052631579,0.04111842105263158
"Texas","Madison County",13718,0.42484327161393787,0.5751567283860621,0.7556495115906109,0.1995188803032512,0.013194343198717014,0.0110803324099723,0.0008747630849978131,0.24777664382563055,0.06210817903484473,0.09826505321475434,0.05350634203236623,0.045706371191135735,0.016693395538708265
"Texas","Marion County",9645,0.5148781752203214,0.4851218247796786,0.7432866770347331,0.20497667185069984,0.012856402280974599,0.009538621047174702,0.0006220839813374805,0.04821150855365474,0.049766718506998445,0.047174701918092275,0.05184033177812338,0.08045619491964749,0.024883359253499222
"Texas","Martin County",5211,0.4966417194396469,0.5033582805603531,0.9224716944924198,0.0333909038572251,0.018998272884283247,0.006524659374400307,0.0007676069852235655,0.4878142391095759,0.07637689502974478,0.056227211667626176,0.05258107848781424,0.040683170216848974,0.009403185568988677
"Texas","Mason County",3943,0.492772001014456,0.507227998985544,0.9614506720770987,0.01141262997717474,0.007862033984275933,0.00253613999492772,0.002789753994420492,0.2553892974892214,0.058838447882323106,0.042099923915800155,0.04691858990616282,0.08470707583058584,0.03220897793558204
"Texas","Matagorda County",36344,0.49724851419766675,0.5027514858023333,0.8378824565265244,0.10912392692053709,0.014335241030156284,0.018792648029936167,0.0015958617653532908,0.45050077041602465,0.06589808496588158,0.06207351970063835,0.04963680387409201,0.05987233105877174,0.01672903367818622
"Texas","Maverick County",58056,0.49671007303293374,0.5032899269670663,0.9601247071792752,0.008422902025630426,0.018378806669422626,0.006424831197464517,0.0003617197188921042,0.9499965550502962,0.08397064902852418,0.07565109549400578,0.05775458178310597,0.03908295438886592,0.011506132010472648
"Texas","Medina County",51981,0.47871337604124586,0.5212866239587541,0.9245301167734364,0.03674419499432485,0.011234874280987284,0.008733960485562032,0.002135395625324638,0.5341759489044073,0.07062195802312383,0.05886766318462515,0.06306150324156903,0.05675150535772686,0.016717646832496488
"Texas","Menard County",1982,0.4929364278506559,0.507063572149344,0.9404641775983855,0.02320887991927346,0.017658930373360242,0.004540867810292634,0,0.3577194752774975,0.05146316851664985,0.044399596367305755,0.04490413723511604,0.08224016145307769,0.04137235116044399
"Texas","Midland County",167969,0.4919598259202591,0.5080401740797409,0.8738874435163632,0.07147152153075866,0.012371330424066346,0.02309354702355792,0.0012799980948865564,0.48152932981681146,0.06738743458614387,0.07952062582976621,0.05316457203412534,0.03764385094868696,0.012746399633265662
"Texas","Milam County",25106,0.5015932446427149,0.4984067553572851,0.8660877877798135,0.09328447383095674,0.013542579463076555,0.008762845534931889,0.0008364534374253167,0.27527284314506495,0.06946546642236916,0.05417031785230622,0.05723731378953238,0.06687644387795746,0.02401816298892695
"Texas","Mills County",4480,0.48794642857142856,0.5120535714285714,0.9488839285714286,0.014732142857142857,0.011830357142857142,0.006473214285714286,0.0013392857142857143,0.19486607142857143,0.06495535714285715,0.0453125,0.049107142857142856,0.08147321428571429,0.033035714285714286
"Texas","Mitchell County",9070,0.4055126791620728,0.5944873208379272,0.8434399117971334,0.10871003307607498,0.016648291069459756,0.007938257993384785,0.0014332965821389195,0.40771775082690187,0.058213891951488426,0.08522601984564498,0.05755237045203969,0.048621830209481805,0.01444321940463065
"Texas","Montague County",20409,0.501200450781518,0.498799549218482,0.9512959968641286,0.010877554020285169,0.013817433485227106,0.0047528051349894655,0.0005879758929883875,0.11798716252633643,0.06281542456759273,0.050761918761330786,0.055612719878484984,0.06796021363124112,0.023029055808711844
"Texas","Montgomery County",648886,0.503057547858946,0.49694245214105404,0.8667685849286315,0.06614413009372987,0.009992510240627783,0.03523423220719818,0.0012991496195017306,0.26367651636805234,0.07059021153176367,0.061032292267054616,0.06611484914145166,0.04807007702431552,0.010780013746636544
"Texas","Moore County",21118,0.4765129273605455,0.5234870726394545,0.868027275310162,0.04716355715503362,0.01733118666540392,0.05066767686333933,0.002746472203807179,0.5905862297566057,0.07945828203428355,0.06790415759068094,0.0542191495406762,0.04370679041575907,0.01273794866938157
"Texas","Morris County",12030,0.5172901080631754,0.4827098919368246,0.7211970074812968,0.2257689110556941,0.015461346633416459,0.007896924355777223,0.0015793848711554447,0.11521197007481297,0.062011637572734826,0.05303408146300914,0.05569409808811305,0.07356608478802992,0.024106400665004156
"Texas","Motley County",1067,0.48828491096532334,0.5117150890346767,0.9240862230552952,0.03467666354264293,0.026241799437675725,0.0018744142455482662,0.0028116213683223993,0.204311152764761,0.06091846298031865,0.04873477038425492,0.05060918462980318,0.09278350515463918,0.02436738519212746
"Texas","Nacogdoches County",64668,0.5194686707490567,0.4805313292509433,0.7772313972907775,0.17922310880188036,0.00839673408795695,0.013252304076204615,0.0006649347436135338,0.2072276860270922,0.09749798973217047,0.062256448320653184,0.047689738355910186,0.05212779117956331,0.015231644708356529
"Texas","Navarro County",53591,0.505775223451699,0.49422477654830105,0.8099867515067829,0.12944337668638392,0.011102610512959266,0.009348584650407717,0.017838816219141275,0.30266276053815006,0.07103804743333769,0.06111100744527999,0.055848929857625344,0.05612882760164953,0.017185721483084847
"Texas","Newton County",12241,0.4792909076055878,0.5207090923944122,0.7698717425046974,0.18944530675598398,0.010129891348746017,0.005555101707376849,0.00024507801650191976,0.047300057184870514,0.058165182583122296,0.06412874765133568,0.05930887999346458,0.07009231271954906,0.022628870190343927
"Texas","Nolan County",14597,0.4935260670000685,0.5064739329999315,0.9015551140645338,0.05453175309995204,0.01171473590463794,0.008494896211550319,0.0012331300952250462,0.39788997739261495,0.07878331163937795,0.05569637596766459,0.05466876755497705,0.058984722888264715,0.022744399534150854
"Texas","Nueces County",353079,0.5033434443849677,0.4966565556150323,0.9080687324932947,0.04222850976693601,0.008952670648778319,0.022799430155857472,0.00169650418178368,0.6523129384641964,0.07070372352929515,0.06858804969992552,0.05883385871150649,0.0519175595263383,0.016183347069635975
"Texas","Ochiltree County",9782,0.49611531384175017,0.5038846861582499,0.9459210795338376,0.014516458801881005,0.01758331629523615,0.006644857902269475,0.0008178286648947046,0.5657329789409119,0.08945001022285831,0.06215497853199755,0.06133714986710284,0.04620731956655081,0.011347372725414025
"Texas","Oldham County",1717,0.47233546884100175,0.5276645311589983,0.8980780430984275,0.0384391380314502,0.0180547466511357,0.019801980198019802,0.0005824111822947001,0.18462434478741993,0.09435061153174142,0.060570762958648806,0.0728013977868375,0.057076295864880604,0.0122306348281887
"Texas","Orange County",84742,0.5035165561350924,0.4964834438649076,0.8707842628212693,0.09158386632366478,0.008047957329305421,0.01180052394326308,0.0010856482027802035,0.09255150928701235,0.0652686979301881,0.06520969531047179,0.05796417360930825,0.053173160888343445,0.016556135092398103
"Texas","Palo Pinto County",28686,0.5078086871644705,0.4921913128355295,0.9320574496269958,0.0257965558111971,0.011922192010039741,0.010423202956145855,0.0009412256850031374,0.21010248901903367,0.05999442236631109,0.059227497734086317,0.05337098236073346,0.06348044342187827,0.01903367496339678
"Texas","Panola County",22675,0.5011686879823595,0.4988313120176406,0.8054685777287762,0.15744211686879825,0.008379272326350606,0.0064829106945975745,0.0007056229327453142,0.09517089305402425,0.07060639470782801,0.056185226019845644,0.05636163175303197,0.06972436604189636,0.017816979051819185
"Texas","Parker County",156764,0.4990112525835013,0.5009887474164987,0.9435201959633589,0.017791074481386032,0.010123497741828481,0.007967390472302315,0.0009440943073664872,0.14024903676864586,0.0663098670613151,0.054483172156872754,0.06289071470490674,0.05516572682503636,0.012866474445663545
"Texas","Parmer County",9813,0.48058697645979825,0.5194130235402018,0.9375318455110567,0.017833486191786405,0.016406807296443494,0.01080199735045348,0.0032609803322123715,0.6558646693162132,0.07846733924386018,0.06185672067665342,0.055029043106083766,0.04911851625394884,0.017629674921023134
"Texas","Pecos County",15118,0.4276359306786612,0.5723640693213388,0.9031617938880805,0.05159412620717026,0.01620584733430348,0.014618335758698241,0.0013229263130043656,0.7000264585262601,0.06303743881465802,0.06905675353882788,0.06608016933456806,0.04392115359174494,0.013163116814393439
"Texas","Polk County",51899,0.460509836413033,0.539490163586967,0.8521166111100407,0.0962253607969325,0.02275573710476117,0.00915239214628413,0.001194628027514981,0.15643846702248598,0.05362338388022891,0.055916298965297984,0.05936530568989769,0.08422127593980616,0.007514595656949074
"Texas","Potter County",116547,0.48355599028718027,0.5164440097128197,0.7983903489579312,0.111637365183145,0.013925712373548869,0.051352673170480576,0.0015015401511836426,0.4012201086257047,0.06999751173346375,0.0694741177379083,0.059100620350588176,0.04746582923627378,0.015058302659013102
"Texas","Presidio County",6140,0.48794788273615636,0.5120521172638437,0.9254071661237785,0.019706840390879478,0.019706840390879478,0.01938110749185668,0.000488599348534202,0.8382736156351791,0.07573289902280131,0.05553745928338762,0.04771986970684039,0.04674267100977199,0.04381107491856678
"Texas","Rains County",12509,0.49836117995043566,0.5016388200495643,0.9258933567831161,0.029019106243504678,0.014549524342473419,0.009593092973059398,0.00047965464865296986,0.10040770645135502,0.05300183867615317,0.043968342793188904,0.0535614357662483,0.07842353505476057,0.021184746982172837
"Texas","Randall County",143854,0.5060060895074172,0.49399391049258273,0.9083793290419453,0.039331544482600414,0.01006576111891223,0.01974223865864001,0.0009871119329320005,0.24890513993354374,0.07335910019881269,0.06859037635380316,0.056578197338968676,0.052386447370250395,0.01447300735467905
"Texas","Reagan County",3253,0.4632646787580695,0.5367353212419306,0.9034737165693206,0.03996311097448509,0.01567783584383646,0.007377805102981863,0,0.7254841684598832,0.07808177067322472,0.0617891177374731,0.059944666461727636,0.04365201352597602,0.010144482016600061
"Texas","Real County",2826,0.4897381457891012,0.5102618542108988,0.9246284501061571,0.017692852087756547,0.025477707006369428,0.006015569709837226,0.004246284501061571,0.2922859164897382,0.045647558386411886,0.04635527246992215,0.04883227176220807,0.10084925690021232,0.02724699221514508
"Texas","Red River County",11555,0.512678494158373,0.487321505841627,0.7940285590653396,0.16079619212462137,0.018173950670705322,0.004500216356555603,0.0006057983556901775,0.07858070099524016,0.05080051925573345,0.05175248810038944,0.05391605365642579,0.07563825183903072,0.029511034184335785
"Texas","Reeves County",14487,0.391316352591979,0.608683647408021,0.9002554013943536,0.057085663008214264,0.011941740871125837,0.015945330296127564,0.0008283288465520812,0.7536411955546352,0.06350521156899289,0.07848415821080969,0.07047697936080624,0.03610133222889487,0.01352937116035066
"Texas","Refugio County",6756,0.5065127294256957,0.4934872705743043,0.8916518650088809,0.06853167554766133,0.012285375962107756,0.009621077560686798,0.00014801657785671994,0.5198342214328004,0.06335109532267615,0.05106571936056838,0.052545885139135586,0.06068679692125518,0.02575488454706927
"Texas","Roberts County",797,0.5031367628607277,0.4968632371392723,0.958594730238394,0.0012547051442910915,0.013801756587202008,0.002509410288582183,0,0.11668757841907151,0.07528230865746549,0.037641154328732745,0.03889585947302384,0.07277289836888332,0.01631116687578419
"Texas","Robertson County",16958,0.5070763061681802,0.4929236938318198,0.7583441443566459,0.20025946455949994,0.012383535794315368,0.008904351928293431,0.0005896921806816842,0.22714942799858473,0.059794787121122774,0.054251680622714946,0.04941620474112513,0.06645830876282581,0.02152376459488147
"Texas","Rockwall County",116381,0.50153375550992,0.49846624449008,0.8430499823854409,0.08901796685025906,0.008747132263857503,0.03394884044646463,0.0012802777085606756,0.20152774078243013,0.07626674457170844,0.054553578333233085,0.07097378438061196,0.044319949132590374,0.011101468452754316
"Texas","Runnels County",9943,0.48677461530725136,0.5132253846927487,0.9232625968017701,0.029367394146635823,0.019611787186965705,0.011767072312179423,0.0004022930705018606,0.35884541888765964,0.06808810218243991,0.050890073418485365,0.05441013778537665,0.0617519863220356,0.022427838680478727
"Texas","Rusk County",52743,0.4632463075668809,0.5367536924331191,0.7863792351591681,0.17450656959217337,0.011319037597406292,0.007299546859298864,0.0011565515803044954,0.18195779534724987,0.0618660296153044,0.06622679786891152,0.06438769125760764,0.056159111161670744,0.017954989287677987
"Texas","Sabine County",10039,0.498256798485905,0.501743201514095,0.8886343261281004,0.06982767207889232,0.0118537702958462,0.00527941029983066,0.0006972806056380117,0.04900886542484311,0.05199721087757745,0.042932563004283296,0.04452634724574161,0.08994919812730352,0.032572965434804264
"Texas","San Augustine County",7922,0.503660691744509,0.49633930825549105,0.7548598838677102,0.21497096692754356,0.008709921736935118,0.0041656147437515775,0.00012623074981065388,0.07952537238071195,0.052511991921232015,0.049987376925018936,0.050113607674829586,0.07523352688714971,0.03382984094925524
"Texas","San Jacinto County",27878,0.4965922949996413,0.5034077050003587,0.8662027405122319,0.09225912906234307,0.011227491211708157,0.0053805868426716405,0.0011478585264366166,0.15948059401678744,0.05922232584833919,0.05585049142693163,0.05811033790085372,0.07773154458712964,0.02109190042327283
"Texas","San Patricio County",69699,0.49214479404295614,0.5078552059570438,0.937416605690182,0.022769336719321655,0.010932725003228167,0.0119944332056414,0.0016929941606048868,0.5866942136902968,0.072856138538573,0.06390335585876411,0.05807830815363205,0.04924030473894891,0.014361755548860098
"Texas","San Saba County",5827,0.4576969280933585,0.5423030719066415,0.9148790114981981,0.03929981122361421,0.015273725759395916,0.00858074480864939,0,0.3089068131113781,0.06178136262227561,0.07774154796636348,0.041359189977690065,0.0662433499227733,0.02814484297237
"Texas","Schleicher County",2429,0.4956772334293948,0.5043227665706052,0.9263071222725402,0.02387813915191437,0.013585837793330589,0.006587072869493619,0,0.554549197200494,0.07204610951008646,0.04363935776039522,0.05269658295594895,0.06504734458624949,0.013585837793330589
"Texas","Scurry County",16824,0.45441036614360436,0.5455896338563956,0.8990727532097005,0.0568830242510699,0.01390870185449358,0.008975273418925345,0.0008321445553970519,0.4218972895863053,0.07180218735140276,0.06698763670946267,0.05765572990965288,0.04891821207798383,0.019079885877318115
"Texas","Shackelford County",3212,0.5031133250311333,0.49688667496886674,0.9433374844333748,0.021170610211706103,0.010896637608966376,0.0062266500622665,0.0006226650062266501,0.1267123287671233,0.07098381070983811,0.048567870485678705,0.05884184308841843,0.06693648816936489,0.0224159402241594
"Texas","Shelby County",23939,0.5004386148126488,0.49956138518735116,0.7793976356572956,0.17690797443502235,0.010568528342871465,0.01407744684406199,0.0012531851789966163,0.1947449768160742,0.06854922929111491,0.05714524416224571,0.05773006391244413,0.05697815280504616,0.01704331843435398
"Texas","Sherman County",2798,0.4778413152251608,0.5221586847748392,0.9370979270907791,0.018227305218012867,0.018227305218012867,0.00964974982130093,0,0.4639027877055039,0.07541100786275912,0.06504646175839886,0.05182273052180129,0.045746962115797,0.023588277340957826
"Texas","Smith County",237186,0.5150894234904252,0.48491057650957475,0.7752228209084854,0.17848861231269975,0.008874891435413557,0.01691499498284047,0.0010413768097611157,0.20703161232113193,0.0723103387215097,0.06634877269316064,0.05507913620534095,0.055041191301341566,0.01844122334370494
"Texas","Somervell County",9469,0.5029042137501321,0.497095786249868,0.9369521596789524,0.013517794909705354,0.016686028091667547,0.011194423909599746,0.0005280388636603654,0.17921639032632802,0.0658992501848136,0.05301510191150069,0.060618861548209946,0.06600485795754568,0.022072024501003273
"Texas","Starr County",66049,0.5086223864100895,0.4913776135899105,0.9856015988130025,0.004663204590531272,0.004314978273705885,0.0026949688867356054,0.0002725249436024769,0.9626035216278823,0.08419506729852079,0.07352117367409045,0.05665490772002604,0.03339944586594801,0.012112219715665642
"Texas","Stephens County",9173,0.4689850648642756,0.5310149351357244,0.9255423525564156,0.03477597296413387,0.014063011010574512,0.009811403030633381,0.0007631091246048185,0.2500817616919219,0.06639049384061921,0.06159380791453178,0.05047421781314728,0.06824375885751663,0.024419491987354193
"Texas","Sterling County",1381,0.4952932657494569,0.5047067342505431,0.943519188993483,0.015206372194062274,0.01882693700217234,0.003620564808110065,0.000724112961622013,0.41202027516292544,0.08544532947139753,0.04344677769732078,0.05358435916002897,0.042722664735698766,0.02606806661839247
"Texas","Stonewall County",1217,0.4971240755957272,0.5028759244042728,0.9112571898110107,0.03779786359901397,0.018077239112571898,0.012325390304026294,0.0008216926869350862,0.19391947411668037,0.06902218570254724,0.04272801972062449,0.05505341002465078,0.06902218570254724,0.04026294165981923
"Texas","Sutton County",3319,0.492919554082555,0.507080445917445,0.9466706839409461,0.014160891834890027,0.017475143115396205,0.006628502561012353,0.00030129557095510696,0.6520036155468515,0.06779150346489907,0.047002109068996684,0.059656523049111176,0.06658632118107864,0.018077734257306417
"Texas","Swisher County",7008,0.4610445205479452,0.5389554794520548,0.860587899543379,0.0898972602739726,0.018122146118721462,0.0075627853881278535,0.001141552511415525,0.461615296803653,0.06892123287671233,0.07291666666666667,0.05136986301369863,0.0502283105022831,0.023829908675799087
"Texas","Tarrant County",2126477,0.5089685898319145,0.49103141016808555,0.7157679109625921,0.1854447520476356,0.009140000103457504,0.060178878022193516,0.0025666865900736287,0.3022844827383508,0.07380093930007238,0.07272168944220887,0.06283068192131869,0.04280930383916685,0.011052082858173402
"Texas","Taylor County",143326,0.5108912549014135,0.48910874509858643,0.8519877761187782,0.08416477122085315,0.01025633869639842,0.021956937331677435,0.0016256645688849196,0.2598342240765807,0.07779467786723972,0.0743270585936955,0.04687914265381019,0.04613259283033085,0.01784044765081004
"Texas","Terrell County",724,0.49171270718232046,0.5082872928176796,0.899171270718232,0.020718232044198894,0.04419889502762431,0.012430939226519336,0,0.5386740331491713,0.052486187845303865,0.027624309392265192,0.055248618784530384,0.08977900552486189,0.04558011049723757
"Texas","Terry County",11754,0.46299132210311383,0.5370086778968862,0.9108388633656628,0.05079122001020929,0.01446316147694402,0.006380806533945891,0.000680619363620895,0.5732516590096989,0.07206057512336227,0.06636038795303727,0.052833078101071976,0.046877658669389144,0.014973625999659691
"Texas","Throckmorton County",1495,0.5096989966555184,0.4903010033444816,0.9585284280936455,0.010702341137123745,0.012040133779264214,0.005351170568561873,0,0.1351170568561873,0.0548494983277592,0.05752508361204013,0.05551839464882943,0.06020066889632107,0.03545150501672241
"Texas","Titus County",31183,0.5076804669210788,0.49231953307892123,0.8433120610589103,0.10079209825866658,0.024147772824936665,0.012570952121348171,0.0020524003463425586,0.4555366706218132,0.08139050123464708,0.06413751082320496,0.058717891158644134,0.047654170541641276,0.014463008690632717
"Texas","Tom Green County",119411,0.4996943330178962,0.5003056669821039,0.9046905226486672,0.04506285015618327,0.011883327331652862,0.014504526383666496,0.0017837552654278081,0.4200283055999866,0.07698620730083493,0.07135021061711233,0.04807764778789224,0.052306738910150655,0.018046913600924537
"Texas","Travis County",1305154,0.4921319629714195,0.5078680370285805,0.7886387353523032,0.09080077906515246,0.01204762043406372,0.07886808759732568,0.001322449304832993,0.33362882847541364,0.06001284139649421,0.09305415299650463,0.0685796465397953,0.04036611771484438,0.009125359919212598
"Texas","Trinity County",13827,0.51131843494612,0.4886815650538801,0.8765458884790627,0.08613582121935344,0.011282273812106747,0.005930425978158675,0.000940189484342229,0.12027193172777899,0.05445866782382296,0.04679250741303247,0.05279525565921747,0.08541259853909018,0.0237217039126347
"Texas","Tyler County",20077,0.4599790805399213,0.5400209194600787,0.8546595606913383,0.11057428898739852,0.009363948797131046,0.006873536883000448,0.0007471235742391791,0.08860885590476665,0.055237336255416644,0.07112616426756986,0.053394431438960006,0.07162424665039598,0.025252776809284255
"Texas","Upshur County",41774,0.505314310336573,0.494685689663427,0.8780581222770144,0.07801503327428544,0.011921290755015081,0.007708143821515775,0.0007899650500311199,0.09501125101737923,0.0682721309905683,0.05486666347488869,0.056135395221908364,0.06305357399339302,0.017618614449178914
"Texas","Upton County",3265,0.4986217457886677,0.5013782542113323,0.9007656967840735,0.041653905053598776,0.031852986217457885,0.007656967840735069,0.00030627871362940275,0.5562021439509954,0.08177641653905053,0.05635528330781011,0.053905053598774885,0.05849923430321593,0.021745788667687595
